index;Heure;Jour;Mois;Année;Pression_au_niveau_mer;Variation_de_pression_en_3_heures;Type_de_tendance_barométrique;Direction_du_vent_moyen_10_mn;Vitesse_du vent_moyen_10_mn;Température;Point_de_rosée;Humidité;Visibilité_horizontale;Temps_présent;Pression_station;Rafales_sur_une_période;Periode_de_mesure_de_la_rafale;Précipitations_dans_la_dernière_heure;Précipitations_dans_les_3_dernières_heures;Température(°C);consommation;datehour;datemonth
83830;7;12;7;2014;101940.0;70.0;1.0;280.0;2.0;279.05;276.35;83.0;60000.0;;101840.0;;;0.0;0.0;5.900000000000034;28169.0;7;7
80042;10;12;7;2014;102090.0;150.0;1.0;330.0;2.2;281.05;276.35;72.0;40000.0;;101990.0;;;0.0;0.0;7.900000000000034;30436.0;10;7
88718;13;12;7;2014;102080.0;-10.0;8.0;130.0;1.8;285.85;277.25;56.0;40000.0;;101980.0;;;0.0;0.0;12.700000000000044;32882.0;13;7
88722;16;12;7;2014;102090.0;10.0;3.0;330.0;7.8;284.95;275.65;53.0;50000.0;;101990.0;;;0.0;0.0;11.800000000000011;30078.0;16;7
96478;19;12;7;2014;102260.0;170.0;1.0;300.0;6.3;281.75;274.15;59.0;60000.0;;102160.0;;;0.0;0.0;8.600000000000023;32553.0;19;7
88736;22;12;7;2014;102310.0;50.0;0.0;300.0;5.5;280.85;272.35;55.0;60000.0;;102210.0;;;0.0;0.0;7.700000000000045;34259.0;22;7
91757;2;13;7;2014;101530.0;10.0;0.0;300.0;5.1;294.15;284.75;55.0;60000.0;0.0;101440.0;8.7;-10.0;0.0;0.0;21.0;16740.0;2;7
2377;5;13;7;2014;101500.0;-30.0;7.0;300.0;2.6;293.25;284.95;59.0;40000.0;2.0;101410.0;6.2;-10.0;0.0;0.0;20.100000000000023;14550.0;5;7
54163;8;13;7;2014;101520.0;20.0;3.0;280.0;5.1;294.65;286.55;60.0;60000.0;2.0;101430.0;6.7;-10.0;0.0;0.0;21.5;16186.0;8;7
95263;11;13;7;2014;101480.0;-40.0;8.0;290.0;5.7;298.75;285.95;45.0;60000.0;2.0;101390.0;9.3;-10.0;0.0;0.0;25.600000000000023;19891.0;11;7
91784;14;13;7;2014;101380.0;-100.0;8.0;260.0;3.6;301.55;284.15;34.0;60000.0;2.0;101290.0;9.8;-10.0;0.0;0.0;28.40000000000004;18624.0;14;7
95274;17;13;7;2014;101280.0;-100.0;6.0;280.0;8.7;301.05;285.85;39.0;60000.0;2.0;101190.0;14.9;-10.0;0.0;0.0;27.90000000000004;17802.0;17;7
2393;20;13;7;2014;101290.0;10.0;3.0;270.0;8.2;298.65;286.55;47.0;40000.0;15.0;101200.0;11.3;-10.0;0.0;0.0;25.5;19046.0;20;7
95283;23;13;7;2014;101490.0;200.0;1.0;290.0;4.1;293.65;290.25;81.0;20000.0;60.0;101400.0;7.2;-10.0;0.2;0.2;20.5;20469.0;23;7
95288;2;14;7;2014;101490.0;0.0;5.0;270.0;7.7;293.05;288.05;73.0;60000.0;0.0;101400.0;9.3;-10.0;0.0;0.2;19.90000000000004;16344.0;2;7
54207;5;14;7;2014;101450.0;-40.0;5.0;280.0;6.2;292.55;285.05;62.0;30000.0;2.0;101360.0;8.2;-10.0;0.0;0.0;19.40000000000004;14454.0;5;7
54213;8;14;7;2014;101510.0;60.0;2.0;280.0;5.1;292.75;287.15;70.0;20000.0;2.0;101420.0;6.7;-10.0;0.0;0.0;19.600000000000023;16280.0;8;7
2412;11;14;7;2014;101540.0;30.0;1.0;290.0;4.6;299.15;286.95;47.0;50000.0;2.0;101450.0;7.7;-10.0;0.0;0.0;26.0;20878.0;11;7
117296;14;14;7;2014;101490.0;-50.0;8.0;310.0;6.7;302.55;283.65;31.0;50000.0;2.0;101400.0;10.3;-10.0;0.0;0.0;29.40000000000004;19920.0;14;7
95324;17;14;7;2014;101420.0;-70.0;8.0;280.0;7.2;303.65;284.65;31.0;50000.0;2.0;101330.0;11.3;-10.0;0.0;0.0;30.5;18797.0;17;7
2426;20;14;7;2014;101470.0;50.0;3.0;310.0;7.2;301.85;284.45;34.0;50000.0;2.0;101380.0;11.8;-10.0;0.0;0.0;28.700000000000045;19255.0;20;7
95336;23;14;7;2014;101720.0;250.0;3.0;320.0;4.1;297.45;284.75;45.0;50000.0;2.0;101630.0;9.3;-10.0;0.0;0.0;24.30000000000001;20853.0;23;7
54248;2;15;7;2014;101830.0;110.0;1.0;0.0;0.0;293.25;285.25;60.0;60000.0;0.0;101740.0;4.1;-10.0;0.0;0.0;20.100000000000023;16298.0;2;7
95347;5;15;7;2014;101880.0;50.0;1.0;20.0;3.1;292.95;284.75;59.0;60000.0;2.0;101790.0;4.6;-10.0;0.0;0.0;19.80000000000001;15818.0;5;7
95353;8;15;7;2014;101920.0;40.0;3.0;10.0;5.1;294.05;283.85;52.0;60000.0;2.0;101830.0;8.2;-10.0;0.0;0.0;20.90000000000004;20882.0;8;7
117347;11;15;7;2014;101900.0;-20.0;8.0;360.0;2.6;298.85;284.25;40.0;60000.0;2.0;101810.0;7.2;-10.0;0.0;0.0;25.700000000000045;24759.0;11;7
95366;14;15;7;2014;101850.0;-50.0;7.0;200.0;4.1;299.25;285.65;43.0;60000.0;2.0;101760.0;6.2;-10.0;0.0;0.0;26.100000000000023;24808.0;14;7
54282;17;15;7;2014;101780.0;-70.0;6.0;200.0;4.6;300.65;285.45;39.0;60000.0;2.0;101690.0;6.7;-10.0;0.0;0.0;27.5;23438.0;17;7
54291;20;15;7;2014;101770.0;-10.0;5.0;230.0;4.6;299.65;288.65;51.0;50000.0;2.0;101680.0;7.2;-10.0;0.0;0.0;26.5;22220.0;20;7
91907;23;15;7;2014;101910.0;140.0;3.0;10.0;3.1;296.05;287.35;58.0;50000.0;2.0;101820.0;5.1;-10.0;0.0;0.0;22.90000000000004;22583.0;23;7
95393;2;16;7;2014;101910.0;0.0;0.0;320.0;2.1;295.95;285.25;51.0;60000.0;0.0;101820.0;2.6;-10.0;0.0;0.0;22.80000000000001;17783.0;2;7
2468;5;16;7;2014;101900.0;-10.0;5.0;350.0;2.6;292.85;285.15;61.0;50000.0;2.0;101810.0;4.6;-10.0;0.0;0.0;19.700000000000045;16893.0;5;7
54307;8;16;7;2014;101930.0;30.0;3.0;340.0;1.5;296.15;286.65;55.0;50000.0;2.0;101840.0;3.1;-10.0;0.0;0.0;23.0;21713.0;8;7
95413;11;16;7;2014;101890.0;-40.0;8.0;30.0;5.1;302.15;285.55;36.0;60000.0;2.0;101800.0;7.7;-10.0;0.0;0.0;29.0;25888.0;11;7
2486;14;16;7;2014;101870.0;-20.0;8.0;200.0;4.1;302.85;285.75;35.0;55000.0;0.0;101780.0;6.7;-10.0;0.0;0.0;29.700000000000045;26463.0;14;7
117408;17;16;7;2014;101800.0;-70.0;6.0;210.0;6.2;301.45;286.95;41.0;60000.0;2.0;101710.0;9.3;-10.0;0.0;0.0;28.30000000000001;25008.0;17;7
95429;20;16;7;2014;101780.0;-20.0;5.0;210.0;5.7;299.65;288.35;50.0;60000.0;2.0;101690.0;8.2;-10.0;0.0;0.0;26.5;23381.0;20;7
54342;23;16;7;2014;101950.0;170.0;2.0;260.0;2.6;297.05;287.45;55.0;60000.0;2.0;101860.0;5.7;-10.0;0.0;0.0;23.90000000000004;23448.0;23;7
95441;2;17;7;2014;101870.0;-80.0;8.0;330.0;1.5;296.25;286.95;56.0;60000.0;0.0;101780.0;2.6;-10.0;0.0;0.0;23.100000000000023;18154.0;2;7
2513;5;17;7;2014;101840.0;-30.0;8.0;350.0;1.5;292.95;288.55;76.0;40000.0;2.0;101750.0;2.6;-10.0;0.0;0.0;19.80000000000001;17363.0;5;7
95451;8;17;7;2014;101890.0;50.0;3.0;10.0;1.5;295.35;287.95;63.0;40000.0;2.0;101800.0;2.1;-10.0;0.0;0.0;22.200000000000045;22495.0;8;7
2520;11;17;7;2014;101880.0;-10.0;8.0;130.0;3.1;300.75;289.35;50.0;50000.0;2.0;101790.0;4.1;-10.0;0.0;0.0;27.600000000000023;27035.0;11;7
2526;14;17;7;2014;101850.0;-30.0;8.0;160.0;5.1;301.45;290.35;51.0;50000.0;2.0;101760.0;6.2;-10.0;0.0;0.0;28.30000000000001;27432.0;14;7
117448;17;17;7;2014;101810.0;-40.0;6.0;200.0;5.7;299.85;291.75;61.0;50000.0;2.0;101720.0;8.2;-10.0;0.0;0.0;26.700000000000045;25988.0;17;7
95472;20;17;7;2014;101740.0;-70.0;6.0;210.0;3.6;297.25;293.75;81.0;40000.0;2.0;101650.0;6.2;-10.0;0.0;0.0;24.100000000000023;24003.0;20;7
2539;23;17;7;2014;101820.0;80.0;2.0;130.0;1.5;295.45;293.35;88.0;20000.0;2.0;101730.0;3.1;-10.0;0.0;0.0;22.30000000000001;23712.0;23;7
92015;2;18;7;2014;101850.0;30.0;1.0;30.0;2.1;294.45;293.45;94.0;300.0;45.0;101760.0;3.1;-10.0;0.0;0.0;21.30000000000001;19012.0;2;7
92023;5;18;7;2014;101780.0;-70.0;6.0;30.0;3.1;294.45;292.95;91.0;6000.0;2.0;101690.0;4.6;-10.0;0.0;0.0;21.30000000000001;18155.0;5;7
117484;8;18;7;2014;101820.0;40.0;3.0;20.0;3.6;295.05;292.25;84.0;15000.0;3.0;101730.0;5.7;-10.0;0.0;0.0;21.90000000000004;23008.0;8;7
92493;11;18;7;2014;101820.0;0.0;5.0;130.0;4.6;299.45;290.25;57.0;30000.0;2.0;101730.0;6.7;-10.0;0.0;0.0;26.30000000000001;27026.0;11;7
65576;14;18;7;2014;101740.0;-80.0;8.0;150.0;4.6;299.25;292.85;68.0;50000.0;2.0;101650.0;6.2;-10.0;0.0;0.0;26.100000000000023;27309.0;14;7
25838;17;18;7;2014;101670.0;-70.0;6.0;170.0;4.1;298.25;294.55;80.0;15000.0;2.0;101580.0;6.7;-10.0;0.0;0.0;25.100000000000023;25394.0;17;7
92512;20;18;7;2014;101590.0;-80.0;6.0;110.0;3.1;296.55;292.95;80.0;15000.0;2.0;101500.0;6.2;-10.0;0.0;0.0;23.40000000000004;23345.0;20;7
25857;23;18;7;2014;101560.0;-30.0;6.0;90.0;4.1;295.85;292.65;82.0;20000.0;2.0;101470.0;5.7;-10.0;0.0;0.0;22.700000000000045;23237.0;23;7
25864;2;19;7;2014;101530.0;-30.0;8.0;40.0;1.5;294.65;292.35;87.0;19000.0;0.0;101440.0;4.1;-10.0;0.0;0.0;21.5;18432.0;2;7
25875;5;19;7;2014;101490.0;-40.0;6.0;20.0;2.1;293.75;291.35;86.0;20000.0;2.0;101400.0;3.6;-10.0;0.0;0.0;20.600000000000023;16620.0;5;7
9851;8;19;7;2014;101500.0;10.0;3.0;100.0;6.2;296.05;292.25;79.0;20000.0;80.0;101410.0;8.2;-10.0;0.0;0.0;22.90000000000004;19373.0;8;7
68151;11;19;7;2014;101500.0;0.0;0.0;110.0;8.7;299.45;289.65;55.0;19000.0;0.0;101410.0;12.3;-10.0;0.0;0.0;26.30000000000001;23267.0;11;7
24741;14;19;7;2014;101410.0;-90.0;6.0;130.0;10.3;299.65;292.55;65.0;40000.0;2.0;101320.0;14.9;-10.0;0.0;0.0;26.5;22779.0;14;7
24748;17;19;7;2014;101230.0;-180.0;8.0;120.0;9.3;300.15;289.15;51.0;30000.0;2.0;101140.0;14.4;-10.0;0.0;0.0;27.0;21739.0;17;7
2566;20;19;7;2014;101120.0;-110.0;6.0;120.0;7.7;297.65;290.85;66.0;20000.0;2.0;101030.0;12.3;-10.0;0.0;0.0;24.5;21167.0;20;7
95526;23;19;7;2014;101120.0;0.0;0.0;130.0;6.7;296.75;292.25;76.0;15000.0;2.0;101030.0;9.3;-10.0;0.0;0.0;23.600000000000023;22025.0;23;7
95533;2;20;7;2014;101100.0;-20.0;7.0;130.0;7.7;296.25;292.85;81.0;16000.0;0.0;101010.0;10.8;-10.0;0.0;0.0;23.100000000000023;17495.0;2;7
2579;5;20;7;2014;101010.0;-90.0;7.0;140.0;5.7;295.85;293.05;84.0;10000.0;2.0;100920.0;9.3;-10.0;0.0;0.0;22.700000000000045;15239.0;5;7
91194;8;20;7;2014;101080.0;70.0;1.0;110.0;4.6;296.05;293.35;85.0;6000.0;2.0;100990.0;7.7;-10.0;0.0;0.0;22.90000000000004;16609.0;8;7
91200;11;20;7;2014;101080.0;0.0;0.0;150.0;4.1;298.05;292.65;72.0;12000.0;2.0;100990.0;5.7;-10.0;0.0;0.0;24.90000000000004;20810.0;11;7
91210;14;20;7;2014;101080.0;0.0;5.0;260.0;5.7;296.75;289.05;62.0;12000.0;17.0;100990.0;12.9;-10.0;0.0;0.0;23.600000000000023;19735.0;14;7
2599;17;20;7;2014;101120.0;40.0;2.0;20.0;4.1;297.25;289.75;63.0;15000.0;2.0;101030.0;7.7;-10.0;0.0;2.0;24.100000000000023;18755.0;17;7
95573;20;20;7;2014;101330.0;210.0;3.0;60.0;4.1;296.25;287.55;58.0;40000.0;3.0;101240.0;7.2;-10.0;0.0;0.0;23.100000000000023;19621.0;20;7
91229;23;20;7;2014;101420.0;90.0;1.0;300.0;4.1;295.55;287.45;60.0;40000.0;2.0;101330.0;11.8;-10.0;0.0;0.0;22.40000000000004;20677.0;23;7
68211;2;21;7;2014;101430.0;10.0;0.0;280.0;6.2;294.15;286.35;61.0;60000.0;0.0;101340.0;9.8;-10.0;0.0;0.0;21.0;16584.0;2;7
95586;5;21;7;2014;101450.0;20.0;0.0;270.0;5.1;293.05;287.65;71.0;30000.0;60.0;101360.0;10.8;-10.0;0.0;0.0;19.90000000000004;16316.0;5;7
91247;8;21;7;2014;101480.0;30.0;3.0;280.0;7.7;293.35;287.25;68.0;40000.0;1.0;101390.0;11.8;-10.0;0.0;0.0;20.200000000000045;21310.0;8;7
2619;11;21;7;2014;101520.0;40.0;1.0;290.0;10.3;298.15;286.35;48.0;40000.0;2.0;101430.0;16.5;-10.0;0.0;0.0;25.0;24775.0;11;7
95611;14;21;7;2014;101450.0;-70.0;8.0;310.0;11.3;301.45;285.35;37.0;40000.0;2.0;101360.0;16.5;-10.0;0.0;0.0;28.30000000000001;24479.0;14;7
95619;17;21;7;2014;101440.0;-10.0;8.0;320.0;10.3;301.25;284.75;36.0;40000.0;2.0;101350.0;15.4;-10.0;0.0;0.0;28.100000000000023;23248.0;17;7
24831;20;21;7;2014;101460.0;20.0;3.0;320.0;8.7;300.55;284.55;37.0;30000.0;2.0;101370.0;13.9;-10.0;0.0;0.0;27.40000000000004;21927.0;20;7
24836;23;21;7;2014;101580.0;120.0;2.0;300.0;6.2;297.45;286.05;49.0;30000.0;2.0;101490.0;11.3;-10.0;0.0;0.0;24.30000000000001;22310.0;23;7
68251;2;22;7;2014;101510.0;-70.0;8.0;290.0;4.6;295.95;285.85;53.0;60000.0;0.0;101420.0;7.2;-10.0;0.0;0.0;22.80000000000001;17759.0;2;7
91290;5;22;7;2014;101420.0;-90.0;6.0;280.0;5.1;295.45;286.55;57.0;30000.0;2.0;101330.0;10.8;-10.0;0.0;0.0;22.30000000000001;17250.0;5;7
95648;8;22;7;2014;101410.0;-10.0;5.0;280.0;5.7;296.15;287.15;57.0;60000.0;2.0;101320.0;9.3;-10.0;0.0;0.0;23.0;22120.0;8;7
24856;11;22;7;2014;101360.0;-50.0;8.0;330.0;7.2;300.45;285.25;39.0;60000.0;2.0;101270.0;12.3;-10.0;0.0;0.0;27.30000000000001;25417.0;11;7
95662;14;22;7;2014;101230.0;-130.0;8.0;330.0;7.2;303.65;286.05;34.0;60000.0;2.0;101140.0;13.9;-10.0;0.0;0.0;30.5;25490.0;14;7
95668;17;22;7;2014;101120.0;-110.0;8.0;10.0;7.2;304.35;286.15;33.0;60000.0;2.0;101030.0;12.9;-10.0;0.0;0.0;31.200000000000045;24239.0;17;7
91319;20;22;7;2014;101210.0;90.0;3.0;360.0;7.2;301.35;286.85;41.0;60000.0;2.0;101120.0;12.3;-10.0;0.0;0.0;28.200000000000045;22953.0;20;7
68293;23;22;7;2014;101310.0;100.0;2.0;350.0;3.6;298.15;287.05;50.0;60000.0;2.0;101220.0;8.2;-10.0;0.0;0.0;25.0;22921.0;23;7
68299;2;23;7;2014;101240.0;-70.0;8.0;310.0;1.5;295.95;286.95;57.0;60000.0;0.0;101150.0;3.1;-10.0;0.0;0.0;22.80000000000001;18338.0;2;7
24878;5;23;7;2014;101130.0;-110.0;6.0;290.0;3.6;296.05;287.85;60.0;50000.0;2.0;101040.0;5.1;-10.0;0.0;0.0;22.90000000000004;17562.0;5;7
2689;8;23;7;2014;101120.0;-10.0;7.0;320.0;1.5;296.75;288.25;59.0;50000.0;2.0;101030.0;2.6;-10.0;0.0;0.0;23.600000000000023;22388.0;8;7
91349;11;23;7;2014;101080.0;-40.0;8.0;10.0;2.1;300.65;288.35;47.0;50000.0;2.0;100990.0;5.7;-10.0;0.0;0.0;27.5;26317.0;11;7
95719;14;23;7;2014;101010.0;-70.0;7.0;210.0;6.2;301.95;289.15;46.0;50000.0;2.0;100920.0;8.2;-10.0;0.0;0.0;28.80000000000001;26520.0;14;7
68334;17;23;7;2014;100900.0;-110.0;7.0;200.0;5.7;302.45;289.65;46.0;50000.0;2.0;100810.0;7.7;-10.0;0.0;0.0;29.30000000000001;25083.0;17;7
91368;20;23;7;2014;100900.0;0.0;4.0;220.0;7.2;297.85;290.85;65.0;50000.0;2.0;100810.0;11.3;-10.0;0.0;0.0;24.700000000000045;23477.0;20;7
68351;23;23;7;2014;101090.0;190.0;2.0;20.0;3.6;297.15;290.85;68.0;50000.0;2.0;101000.0;4.1;-10.0;0.0;0.0;24.0;23471.0;23;7
24904;2;24;7;2014;101060.0;-30.0;7.0;20.0;2.6;296.45;292.65;79.0;45000.0;0.0;100970.0;3.6;-10.0;0.0;0.0;23.30000000000001;18816.0;2;7
68361;5;24;7;2014;100990.0;-70.0;6.0;10.0;1.0;294.75;291.75;83.0;30000.0;2.0;100900.0;2.1;-10.0;0.0;0.0;21.600000000000023;17836.0;5;7
2739;8;24;7;2014;101070.0;80.0;2.0;350.0;1.5;295.05;291.65;81.0;30000.0;2.0;100980.0;2.6;-10.0;0.0;0.0;21.90000000000004;22867.0;8;7
2746;11;24;7;2014;101110.0;40.0;1.0;150.0;2.1;301.45;290.95;53.0;30000.0;2.0;101020.0;3.6;-10.0;0.0;0.0;28.30000000000001;27146.0;11;7
91402;14;24;7;2014;101090.0;-20.0;8.0;190.0;5.1;301.75;290.95;52.0;30000.0;2.0;101000.0;6.7;-10.0;0.0;0.0;28.600000000000023;27571.0;14;7
91406;17;24;7;2014;101000.0;-90.0;7.0;190.0;5.1;301.45;291.85;56.0;30000.0;2.0;100910.0;7.2;-10.0;0.0;0.0;28.30000000000001;25913.0;17;7
95782;20;24;7;2014;101020.0;20.0;3.0;230.0;6.2;299.35;292.25;65.0;50000.0;2.0;100930.0;9.3;-10.0;0.0;0.0;26.200000000000045;24062.0;20;7
95793;23;24;7;2014;101180.0;160.0;1.0;40.0;2.6;297.15;291.55;71.0;40000.0;2.0;101090.0;4.6;-10.0;0.0;0.0;24.0;23639.0;23;7
24959;2;25;7;2014;101140.0;-40.0;7.0;340.0;1.5;296.55;288.85;62.0;45000.0;0.0;101050.0;2.6;-10.0;0.0;0.0;23.40000000000004;18374.0;2;7
95802;5;25;7;2014;101120.0;-20.0;5.0;20.0;2.1;294.25;288.75;71.0;50000.0;2.0;101030.0;3.6;-10.0;0.0;0.0;21.100000000000023;17680.0;5;7
91441;8;25;7;2014;101290.0;170.0;3.0;190.0;3.1;294.85;289.75;73.0;30000.0;2.0;101200.0;5.1;-10.0;0.0;0.0;21.700000000000045;22117.0;8;7
95814;11;25;7;2014;101310.0;20.0;3.0;80.0;2.1;298.15;290.15;61.0;30000.0;1.0;101220.0;5.1;-10.0;0.0;0.0;25.0;25664.0;11;7
95822;14;25;7;2014;101230.0;-80.0;8.0;150.0;3.6;299.05;291.95;65.0;20000.0;1.0;101140.0;4.6;-10.0;0.0;0.0;25.90000000000004;24952.0;14;7
95830;17;25;7;2014;101270.0;40.0;3.0;260.0;1.5;297.35;290.35;65.0;12000.0;2.0;101180.0;6.2;-10.0;0.0;0.0;24.200000000000045;22800.0;17;7
2795;20;25;7;2014;101200.0;-70.0;5.0;320.0;2.1;295.55;291.55;78.0;60000.0;1.0;101110.0;4.6;-10.0;0.0;12.0;22.40000000000004;21110.0;20;7
25006;23;25;7;2014;101370.0;170.0;1.0;140.0;1.5;293.45;291.05;86.0;30000.0;2.0;101280.0;3.6;-10.0;0.0;0.0;20.30000000000001;21297.0;23;7
2802;2;26;7;2014;101340.0;-30.0;6.0;300.0;0.5;292.65;291.15;91.0;8000.0;0.0;101250.0;3.1;-10.0;0.2;0.2;19.5;16468.0;2;7
91485;5;26;7;2014;101300.0;-40.0;6.0;330.0;1.5;291.45;290.15;92.0;20000.0;0.0;101210.0;4.1;-10.0;0.0;0.0;18.30000000000001;14954.0;5;7
68445;8;26;7;2014;101360.0;60.0;2.0;350.0;1.5;292.55;289.95;85.0;30000.0;28.0;101270.0;2.6;-10.0;0.0;0.0;19.40000000000004;17786.0;8;7
25025;11;26;7;2014;101390.0;30.0;0.0;310.0;3.6;299.95;288.65;50.0;60000.0;2.0;101300.0;5.1;-10.0;0.0;0.0;26.80000000000001;21633.0;11;7
95874;14;26;7;2014;101260.0;-130.0;8.0;320.0;3.6;304.05;285.95;33.0;60000.0;2.0;101170.0;8.7;-10.0;0.0;0.0;30.90000000000004;21554.0;14;7
95878;17;26;7;2014;101150.0;-110.0;6.0;320.0;9.3;305.95;283.95;26.0;60000.0;2.0;101060.0;12.9;-10.0;0.0;0.0;32.80000000000001;20762.0;17;7
91507;20;26;7;2014;101260.0;110.0;3.0;20.0;6.2;301.55;287.05;41.0;40000.0;2.0;101170.0;13.4;-10.0;0.0;0.0;28.40000000000004;20286.0;20;7
95886;23;26;7;2014;101450.0;190.0;1.0;10.0;1.5;297.85;287.95;54.0;30000.0;2.0;101360.0;3.6;-10.0;0.0;0.0;24.700000000000045;21320.0;23;7
95891;2;27;7;2014;101500.0;50.0;3.0;310.0;2.1;296.95;287.65;56.0;60000.0;0.0;101410.0;3.1;-10.0;0.0;0.0;23.80000000000001;16773.0;2;7
91534;5;27;7;2014;101470.0;-30.0;5.0;40.0;1.0;294.55;287.45;64.0;30000.0;2.0;101380.0;2.6;-10.0;0.0;0.0;21.40000000000004;14467.0;5;7
95907;8;27;7;2014;101530.0;60.0;3.0;300.0;4.1;296.45;287.15;56.0;50000.0;2.0;101440.0;5.7;-10.0;0.0;0.0;23.30000000000001;15903.0;8;7
95914;11;27;7;2014;101510.0;-20.0;7.0;330.0;3.1;301.35;283.95;34.0;50000.0;2.0;101420.0;8.7;-10.0;0.0;0.0;28.200000000000045;19594.0;11;7
25078;14;27;7;2014;101420.0;-90.0;6.0;330.0;4.1;304.35;283.65;28.0;50000.0;2.0;101330.0;8.2;-10.0;0.0;0.0;31.200000000000045;18998.0;14;7
68508;17;27;7;2014;101330.0;-90.0;8.0;190.0;3.6;304.15;286.85;35.0;50000.0;2.0;101240.0;7.2;-10.0;0.0;0.0;31.0;18674.0;17;7
25097;20;27;7;2014;101310.0;-20.0;5.0;360.0;4.1;304.45;285.75;32.0;50000.0;2.0;101220.0;7.7;-10.0;0.0;0.0;31.30000000000001;20404.0;20;7
68516;23;27;7;2014;101440.0;130.0;2.0;320.0;3.6;300.55;287.25;44.0;50000.0;2.0;101350.0;4.6;-10.0;0.0;0.0;27.40000000000004;21382.0;23;7
25112;2;28;7;2014;101420.0;-20.0;8.0;280.0;1.5;296.85;287.55;56.0;60000.0;0.0;101330.0;3.1;-10.0;0.0;0.0;23.700000000000045;16682.0;2;7
95948;5;28;7;2014;101280.0;-140.0;8.0;330.0;1.5;296.35;287.85;59.0;50000.0;2.0;101190.0;4.6;-10.0;0.0;0.0;23.200000000000045;16577.0;5;7
9889;8;28;7;2014;101320.0;40.0;1.0;280.0;3.1;296.15;288.45;62.0;50000.0;2.0;101230.0;4.6;-10.0;0.0;0.0;23.0;21415.0;8;7
25925;11;28;7;2014;101270.0;-50.0;8.0;300.0;5.1;300.75;288.45;47.0;50000.0;2.0;101180.0;8.7;-10.0;0.0;0.0;27.600000000000023;25119.0;11;7
65658;14;28;7;2014;101300.0;30.0;1.0;260.0;8.2;298.15;288.75;56.0;50000.0;2.0;101210.0;12.3;-10.0;0.0;0.0;25.0;24360.0;14;7
65671;17;28;7;2014;101160.0;-140.0;8.0;190.0;4.1;300.75;288.05;46.0;50000.0;2.0;101070.0;7.2;-10.0;0.0;0.0;27.600000000000023;22999.0;17;7
25983;20;28;7;2014;101080.0;-80.0;6.0;280.0;7.7;298.85;286.05;45.0;40000.0;2.0;100990.0;10.3;-10.0;0.0;0.0;25.700000000000045;22107.0;20;7
3384;23;28;7;2014;101290.0;210.0;3.0;330.0;5.1;292.45;288.95;80.0;25000.0;61.0;101200.0;13.4;-10.0;0.8;0.8;19.30000000000001;21551.0;23;7
17844;2;29;7;2014;101220.0;-70.0;5.0;250.0;1.5;291.25;286.95;76.0;60000.0;0.0;101130.0;2.6;-10.0;0.0;0.0;18.100000000000023;16724.0;2;7
95974;5;29;7;2014;101060.0;-160.0;6.0;300.0;5.7;291.25;284.75;66.0;30000.0;2.0;100970.0;8.2;-10.0;0.0;0.0;18.100000000000023;16405.0;5;7
64831;8;29;7;2014;101100.0;40.0;2.0;270.0;4.1;292.05;284.35;61.0;75000.0;2.0;101010.0;7.7;-10.0;0.0;0.0;18.90000000000004;20924.0;8;7
3400;11;29;7;2014;101060.0;-40.0;7.0;300.0;7.2;296.45;282.45;41.0;75000.0;2.0;100970.0;11.3;-10.0;0.0;0.0;23.30000000000001;24349.0;11;7
3402;14;29;7;2014;101080.0;20.0;3.0;360.0;4.6;297.55;282.65;39.0;75000.0;2.0;100990.0;11.3;-10.0;0.0;0.0;24.40000000000004;23892.0;14;7
17860;17;29;7;2014;101130.0;50.0;0.0;320.0;5.1;295.35;286.95;59.0;50000.0;60.0;101040.0;10.8;-10.0;0.0;1.0;22.200000000000045;22128.0;17;7
26029;20;29;7;2014;101120.0;-10.0;5.0;300.0;7.7;296.25;283.65;45.0;50000.0;1.0;101030.0;15.4;-10.0;0.0;0.0;23.100000000000023;21216.0;20;7
64853;23;29;7;2014;101230.0;110.0;3.0;310.0;6.7;294.75;284.45;52.0;50000.0;2.0;101140.0;10.3;-10.0;0.0;0.0;21.600000000000023;21459.0;23;7
17877;2;30;7;2014;101220.0;-10.0;8.0;300.0;6.7;294.55;285.15;55.0;60000.0;0.0;101130.0;13.4;-10.0;0.0;0.0;21.40000000000004;16997.0;2;7
96020;5;30;7;2014;101110.0;-110.0;6.0;280.0;6.2;293.75;286.25;62.0;50000.0;2.0;101020.0;12.3;-10.0;0.0;0.0;20.600000000000023;16597.0;5;7
64872;8;30;7;2014;101040.0;-70.0;6.0;270.0;6.7;294.65;287.35;63.0;50000.0;2.0;100950.0;9.3;-10.0;0.0;0.0;21.5;21108.0;8;7
96034;11;30;7;2014;101060.0;20.0;3.0;300.0;9.8;300.05;287.45;46.0;50000.0;2.0;100970.0;14.4;-10.0;0.0;0.0;26.90000000000004;24611.0;11;7
3430;14;30;7;2014;101010.0;-50.0;8.0;350.0;7.7;304.25;286.95;35.0;50000.0;2.0;100920.0;14.4;-10.0;0.0;0.0;31.100000000000023;24364.0;14;7
96048;17;30;7;2014;101010.0;0.0;5.0;350.0;8.7;303.65;286.05;34.0;50000.0;2.0;100920.0;15.4;-10.0;0.0;0.0;30.5;22737.0;17;7
65743;20;30;7;2014;101070.0;60.0;2.0;350.0;8.7;302.05;285.85;37.0;50000.0;2.0;100980.0;12.9;-10.0;0.0;0.0;28.90000000000004;21536.0;20;7
